"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","POWER [kW]","POWER* [kVA]","POWER-FACTOR []","LIGHTS [A]","MICROWAVE [A]","KITCHEN1 [A]","DRYER [A]","HEATING1 [A]","RANGE2 [A]","BATHROOM [A]","WASHER [A]","AC [A]","DISHWASHER [A]","MAINS1 [A]","MAINS2 [A]"
2019-12-04 16:03:00,-0.433783333,-0.000000000,121.461722436,122.347289145,-0.433783333,0.730733333,0.593616695,0.876300042,0.147050007,0.946733378,4.328933539,0.146566674,0.180350009,0.142750007,0.143600007,0.147133340,0.140166673,1.059966717,4.948583568
2019-12-04 16:02:00,-0.435583333,-0.000000000,121.491939104,122.236839139,-0.435583333,0.732033333,0.595050028,0.878016708,0.147166674,0.952450045,4.331300206,0.146816674,0.178800008,0.143550007,0.145000007,0.146000007,0.141533340,1.061050050,4.957850235
2019-12-04 16:01:00,-0.435283333,-0.000000000,121.515089105,122.337089144,-0.435283333,0.733266667,0.593650028,0.879216708,0.147000007,0.958366712,4.337916873,0.146433340,0.180200009,0.142866673,0.144300007,0.146116674,0.141900007,1.061216717,4.966016903
2019-12-04 16:00:00,-0.433566667,-0.000000000,121.471339103,122.331822477,-0.433566667,0.734016667,0.590666695,0.878383375,0.146033340,0.963750046,4.347433540,0.146883340,0.180366675,0.142166673,0.144950007,0.145400007,0.141850007,1.058500050,4.976866903
2019-12-04 15:59:00,-0.435000000,-0.000000000,121.519039105,122.284922475,-0.435000000,0.735333333,0.591600028,0.876050042,0.147833340,0.967033379,4.353350207,0.144550007,0.179933342,0.143100007,0.144416674,0.146316674,0.140933340,1.057400050,4.986933570
2019-12-04 15:58:00,-0.436666667,-0.000000000,121.563439107,122.305739143,-0.436666667,0.736250000,0.593100028,0.876300042,0.148050007,0.972116713,4.355616874,0.145800007,0.180133342,0.142616673,0.146000007,0.146983340,0.142566673,1.054883383,4.995316904
2019-12-04 15:57:00,-0.440116667,-0.000000000,121.635489111,122.386989146,-0.440116667,0.740283333,0.594550028,0.876133375,0.147633340,1.010300048,4.363216874,0.148233340,0.180183342,0.143150007,0.146116674,0.145850007,0.140883340,1.054150050,5.025550239
2019-12-04 15:56:00,-0.406266667,-0.000000000,121.705289114,122.382205813,-0.406266667,0.722150000,0.555650026,0.880183375,0.146216674,0.811066705,4.369350208,0.147766674,0.181416675,0.142566673,0.144066674,0.145050007,0.139866673,1.060483384,4.867700231
2019-12-04 15:55:00,-0.324583333,-0.000000000,121.759005783,122.352639145,-0.324583333,0.654416667,0.496000024,0.883333375,0.147333340,0.147916674,4.376866875,0.144833340,0.179016675,0.141783340,0.144733340,0.144316674,0.141716673,1.063800051,4.305666871
2019-12-04 15:54:00,-0.870133333,-0.000000000,121.718889115,122.368855812,-0.870133333,1.209300000,0.563050027,0.880833375,0.147966674,0.149650007,6.360816969,0.145600007,0.178433342,0.142383340,0.145466674,0.144466674,0.140850007,3.615516838,6.312683633
2019-12-04 15:53:00,-3.768550000,-0.000000000,121.548955773,121.698372447,-3.768550000,4.095750000,0.920083377,0.881066709,0.149800007,0.149083340,16.734367462,0.145900007,0.172350008,0.143683340,0.146500007,0.147116674,0.142633340,16.880884135,16.794717464
2019-12-04 15:52:00,-3.788633333,-0.000000000,121.615522443,121.538589106,-3.788633333,4.118200000,0.919866710,0.884150042,0.149233340,0.149000007,16.833917466,0.145400007,0.171233341,0.143283340,0.146083340,0.147600007,0.140600007,16.979000806,16.894200802
2019-12-04 15:51:00,-0.509100000,-0.000000000,121.842105787,122.580022489,-0.509100000,0.841466667,0.518033358,0.881483375,0.147150007,0.150466674,5.059716907,0.147516674,0.180100009,0.142000007,0.144116674,0.146383340,0.142883340,1.907450091,4.995683571
2019-12-04 15:50:00,-0.364266667,-0.000000000,122.111555800,122.822839167,-0.364266667,0.703966667,0.502766691,0.881383375,0.146000007,0.149116674,4.561233550,0.145083340,0.180216675,0.142983340,0.146216674,0.145700007,0.141533340,1.265283393,4.493133547
2019-12-04 15:49:00,-3.796933333,-0.000000000,121.809722452,122.427639148,-3.796933333,4.126650000,0.920083377,0.876916708,0.152116674,0.148716674,16.792734131,0.147733340,0.172916675,0.141366673,0.147016674,0.146183340,0.141483340,16.937850805,16.854167467
2019-12-04 15:48:00,-3.801650000,-0.000000000,121.727605782,122.612905824,-3.801650000,4.131783333,0.920166710,0.880683375,0.150383340,0.147833340,16.803534131,0.146683340,0.172416675,0.142166673,0.147350007,0.148150007,0.142233340,16.952350805,16.867350801
2019-12-04 15:47:00,-3.816100000,-0.000000000,121.797239118,122.738322496,-3.816100000,4.146600000,0.920200044,0.888516709,0.150716674,0.150066674,16.853817467,0.146950007,0.172683342,0.143300007,0.145983340,0.146100007,0.143466673,16.996284141,16.917600804
2019-12-04 15:46:00,-1.349766667,-0.000000000,121.980422460,123.193205851,-1.349766667,1.687183333,0.618933363,0.888850042,0.149066674,0.148733340,8.084150384,0.147316674,0.177066675,0.143300007,0.146100007,0.146283340,0.140983340,5.740933606,8.054667049
2019-12-04 15:45:00,-0.332350000,-0.000000000,122.128805801,123.235622520,-0.332350000,0.664316667,0.500333357,0.894483376,0.146366674,0.150100007,4.421850210,0.147216674,0.180433342,0.144266674,0.146050007,0.145833340,0.141550007,1.076100051,4.353616873
2019-12-04 15:44:00,-3.200483333,-0.000000000,121.908439124,122.715272495,-3.200483333,3.539350000,0.846066707,0.883350042,0.151633341,0.149316674,14.688667364,0.145616674,0.174016675,0.143233340,0.147050007,0.147916674,0.141283340,14.224934009,14.726700699
2019-12-04 15:43:00,-3.812383333,-0.000000000,121.809039119,122.506855819,-3.812383333,4.139383333,0.920966710,0.884450042,0.150966674,0.148033340,16.848017467,0.146783340,0.172050008,0.142200007,0.146183340,0.146616674,0.142233340,16.976167473,16.909234136
2019-12-04 15:42:00,-3.822983333,-0.000000000,121.689172447,122.767505831,-3.822983333,4.150500000,0.921050044,0.900050043,0.151233341,0.148000007,16.878900802,0.147000007,0.172316675,0.142416673,0.146400007,0.148883340,0.142433340,17.014134141,16.942384138
2019-12-04 15:41:00,-1.866850000,-0.000000000,121.772855784,123.215439186,-1.866850000,2.202116667,0.682633366,0.883266709,0.148933340,0.149333340,9.928800472,0.145433340,0.176166675,0.142266673,0.145550007,0.147533340,0.141816673,8.099333718,9.914183804
2019-12-04 15:40:00,-0.331633333,-0.000000000,121.875289122,123.499455866,-0.331633333,0.659650000,0.502866691,0.885416709,0.147800007,0.148816674,4.407700209,0.148350007,0.181216675,0.142966673,0.145250007,0.146333340,0.142300007,1.060883384,4.337466873
2019-12-04 15:39:00,-2.812233333,-0.000000000,121.710339114,122.889339170,-2.812233333,3.146083333,0.800866705,0.889633376,0.150150007,0.149750007,13.291617298,0.146500007,0.175600008,0.143916674,0.146900007,0.146583340,0.142050007,12.434750591,13.317550633
2019-12-04 15:38:00,-3.809000000,-0.000000000,121.668439112,122.556889154,-3.809000000,4.137166667,0.920716710,0.889450042,0.151833341,0.148733340,16.851617467,0.145666674,0.172533342,0.142550007,0.146583340,0.147816674,0.143800007,16.966900806,16.912617470
2019-12-04 15:37:00,-3.816083333,-0.000000000,121.674589113,122.636889158,-3.816083333,4.144100000,0.920833377,0.898466709,0.150166674,0.149366674,16.874734135,0.145933340,0.172700008,0.143666673,0.146733340,0.147083340,0.141500007,16.988850807,16.935634138
2019-12-04 15:36:00,-3.814616667,-0.000000000,121.541122440,122.739639163,-3.814616667,4.143450000,0.920616710,0.885566709,0.152366674,0.148783340,16.872117468,0.145483340,0.173616675,0.142616673,0.145366674,0.146683340,0.142033340,16.989284140,16.934084138
2019-12-04 15:35:00,-1.249516667,-0.000000000,121.333172430,123.359772526,-1.249516667,1.588183333,0.608266696,0.686216699,0.242733345,0.151133341,7.769683702,0.146516674,0.178566675,0.142600007,0.144833340,0.147000007,0.140366673,5.284200251,7.735933701
2019-12-04 15:34:00,-0.328733333,-0.000000000,121.541705773,123.334839191,-0.328733333,0.649483333,0.506250024,0.646433364,0.296150014,0.148850007,4.396233542,0.146783340,0.179783342,0.142100007,0.145050007,0.145300007,0.142066673,1.001083381,4.327766872
2019-12-04 15:33:00,-3.622450000,-0.000000000,121.824422453,122.645822492,-3.622450000,3.954383333,0.898766709,0.646216697,0.216666677,0.149300007,16.262834106,0.147100007,0.172400008,0.142250007,0.146283340,0.149200007,0.142866673,16.036367428,16.319900775
2019-12-04 15:32:00,-3.781766667,-0.000000000,121.774339117,122.599089156,-3.781766667,4.115416667,0.918933377,0.645066697,0.151200007,0.149650007,16.872034135,0.146300007,0.172333342,0.142816673,0.146133340,0.147550007,0.142500007,16.745284129,16.936600804
2019-12-04 15:31:00,-3.785100000,-0.000000000,121.921672458,122.470289150,-3.785100000,4.117833333,0.919133377,0.645850031,0.150550007,0.148083340,16.882067469,0.146983340,0.172466675,0.143300007,0.145900007,0.146783340,0.142500007,16.753900796,16.945000805
2019-12-04 15:30:00,-3.799100000,-0.000000000,121.959922459,122.645505825,-3.799100000,4.131866667,0.919400044,0.654583364,0.151700007,0.148916674,16.936784138,0.145750007,0.172816675,0.144016674,0.147083340,0.147000007,0.141300007,16.785567464,16.999034141
2019-12-04 15:29:00,-3.448733333,-0.000000000,121.977055794,122.340839144,-3.448733333,3.779216667,0.895783376,0.986316714,9.935417139,0.149283340,11.437817210,0.146366674,0.174483342,0.144150007,0.144883340,0.146600007,0.142883340,19.504167593,11.444217210
2019-12-04 15:28:00,-1.977050000,-0.000000000,122.172705803,122.005172462,-1.977050000,2.334000000,0.847000040,0.979766713,13.887133993,0.148516674,4.476700213,0.145716674,0.177066675,0.144083340,0.144816674,0.145033340,0.141300007,14.725334033,4.399666876
2019-12-04 15:27:00,-4.022783333,-0.000000000,121.924372458,121.458989102,-4.022783333,4.366900000,0.909666710,0.994283381,9.754350463,0.149000007,13.679917316,0.147433340,0.173916675,0.144466674,0.145450007,0.147500007,0.141833340,22.207201055,13.715800651
2019-12-04 15:26:00,-4.567350000,-0.000000000,121.868205788,121.610905776,-4.567350000,4.893366667,0.931466711,1.016083382,6.738583653,0.146783340,16.877850802,0.145150007,0.171333341,0.141816673,0.144883340,0.146850007,0.142450007,23.276284439,16.944934138
2019-12-04 15:25:00,-3.828683333,-0.000000000,121.844322454,121.893789123,-3.828683333,4.149100000,0.922833377,0.993016714,0.174266675,0.148583340,16.877950802,0.145933340,0.171200008,0.143550007,0.146350007,0.147283340,0.142000007,17.106850813,16.938500805
2019-12-04 15:24:00,-3.835966667,-0.000000000,121.843339121,121.956605793,-3.835966667,4.155800000,0.923033377,0.992150047,0.150000007,0.181066675,16.905284136,0.145366674,0.173283342,0.143783340,0.145783340,0.147150007,0.140916673,17.083450811,17.008434141
2019-12-04 15:23:00,-3.831933333,-0.000000000,121.842955787,121.953589126,-3.831933333,4.150416667,0.923250044,1.010183381,0.150966674,0.148916674,16.910884137,0.147366674,0.173133342,0.142866673,0.147433340,0.147033340,0.140033340,17.076267478,16.971867473
2019-12-04 15:22:00,-3.840233333,-0.000000000,121.892389123,121.855639121,-3.840233333,4.156416667,0.923833377,1.013566715,0.152133341,0.145766674,16.920350804,0.145850007,0.172716675,0.162883341,0.147533340,0.147433340,0.140950007,17.124800813,16.979400806
2019-12-04 15:21:00,-3.840750000,-0.000000000,121.976889127,121.784105784,-3.840750000,4.158116667,0.923666711,0.972616713,0.152200007,0.146733340,16.939267471,0.148233340,0.173200008,0.164266674,0.147716674,0.147716674,0.142066673,17.114067480,17.002217474
2019-12-04 15:20:00,-3.839266667,-0.000000000,122.054305797,121.873189122,-3.839266667,4.159433333,0.923033377,0.887000042,0.151366674,0.149316674,16.988400807,0.147566674,0.173383342,0.165433341,0.147400007,0.146166674,0.141233340,17.054250810,17.049617476
2019-12-04 15:19:00,-3.845266667,-0.000000000,122.192422470,121.812872452,-3.845266667,4.164266667,0.923383377,0.888950042,0.150650007,0.149283340,17.009900808,0.145550007,0.172383342,0.165466675,0.146683340,0.148216674,0.143466673,17.061400810,17.071167478
2019-12-04 15:18:00,-3.337266667,-0.000000000,122.331872477,122.020789129,-3.337266667,3.653433333,0.852266707,0.888966709,0.149333340,0.147600007,15.001050713,0.145650007,0.174133342,0.159050008,0.144583340,0.147183340,0.140050007,14.813317370,15.110350718
2019-12-04 15:17:00,-0.094216667,-0.000000000,122.801739166,122.532139153,-0.094216667,0.202066667,0.466383355,0.891516709,0.147916674,0.150250007,0.150250007,0.146150007,0.177833342,0.141900007,0.144916674,0.146216674,0.142000007,1.071316718,0.576616694
2019-12-04 15:16:00,-0.176283333,-0.000000000,122.745939163,122.601522490,-0.176283333,0.247666667,0.702283367,0.888616709,0.146033340,0.743116702,0.151216674,0.147383340,0.178133342,0.142250007,0.144483340,0.146116674,0.140016673,1.069316717,0.949600045
2019-12-04 15:15:00,-0.195050000,-0.000000000,122.714322495,122.632155825,-0.195050000,0.257216667,0.758533369,0.891283376,0.146433340,0.879933375,0.150150007,0.147183340,0.177166675,0.142583340,0.143100007,0.144883340,0.141033340,1.068316717,1.028566716
2019-12-04 15:14:00,-0.195700000,-0.000000000,122.698205828,122.697739161,-0.195700000,0.258750000,0.756500036,0.892283376,0.145950007,0.880950042,0.150416674,0.144150007,0.178833342,0.143016673,0.145566674,0.146650007,0.140300007,1.070750051,1.038166716
2019-12-04 15:13:00,-0.196050000,-0.000000000,122.708789162,122.700105828,-0.196050000,0.258383333,0.758966703,0.890283376,0.146533340,0.882083375,0.148533340,0.145900007,0.178683342,0.143783340,0.144450007,0.145383340,0.141566673,1.068200051,1.037533383
2019-12-04 15:12:00,-0.198083333,-0.000000000,122.682705827,122.565139155,-0.198083333,0.260133333,0.761500036,0.908050043,0.145183340,0.884883375,0.151866674,0.146166674,0.177900008,0.143116673,0.144333340,0.145100007,0.141233340,1.083850051,1.037666716
2019-12-04 15:11:00,-0.202083333,-0.000000000,122.724522496,122.544889154,-0.202083333,0.263950000,0.765483370,0.934783378,0.146966674,0.885083375,0.152166674,0.145833340,0.177950008,0.142550007,0.143850007,0.146583340,0.141983340,1.111816719,1.040316716
2019-12-04 15:10:00,-0.218833333,-0.000000000,122.633289158,122.659522493,-0.218833333,0.276150000,0.792366704,1.049966717,0.146300007,0.887700042,0.149450007,0.147033340,0.177416675,0.142233340,0.146066674,0.146066674,0.140683340,1.211433391,1.040033383
2019-12-04 15:09:00,-0.207833333,-0.000000000,122.674289160,122.670939160,-0.207833333,0.266866667,0.778666704,0.961700046,0.147583340,0.890183376,0.151050007,0.146916674,0.177050008,0.141616673,0.142800007,0.146266674,0.141716673,1.132816720,1.042716716
2019-12-04 15:08:00,-0.215183333,-0.000000000,122.678255827,122.841039168,-0.215183333,0.273633333,0.786350037,1.017866715,0.146566674,0.892533376,0.150166674,0.145433340,0.177066675,0.143600007,0.144733340,0.145266674,0.141800007,1.180583389,1.048333383
2019-12-04 15:07:00,-0.218166667,-0.000000000,122.644205825,122.840089168,-0.218166667,0.276216667,0.789800038,1.036533383,0.146983340,0.893533376,0.150100007,0.146216674,0.177600008,0.143016673,0.144133340,0.147200007,0.140983340,1.198516724,1.051566717
2019-12-04 15:06:00,-0.216083333,-0.000000000,122.628922491,122.605072490,-0.216083333,0.274516667,0.787033371,1.024050049,0.146033340,0.898433376,0.150766674,0.147933340,0.176483342,0.141800007,0.142650007,0.146116674,0.142650007,1.186233390,1.052700050
2019-12-04 15:05:00,-0.220783333,-0.000000000,122.565289155,122.599822490,-0.220783333,0.276900000,0.797350038,1.041616716,0.146900007,0.901066709,0.149933340,0.146200007,0.177200008,0.143533340,0.143216673,0.146583340,0.141833340,1.207983391,1.050900050
2019-12-04 15:04:00,-0.222166667,-0.000000000,122.595455823,122.557005821,-0.222166667,0.277666667,0.800100038,1.047933383,0.146566674,0.902900043,0.153483341,0.146850007,0.176283342,0.144466674,0.143550007,0.146166674,0.142950007,1.211850058,1.053333383
2019-12-04 15:03:00,-0.218350000,-0.000000000,122.647622492,122.502922485,-0.218350000,0.275800000,0.791483371,1.030500049,0.147150007,0.906266710,0.149350007,0.146916674,0.178133342,0.143383340,0.144750007,0.145883340,0.141683340,1.192133390,1.058166717
2019-12-04 15:02:00,-0.212066667,-0.000000000,122.614105824,122.491872485,-0.212066667,0.271116667,0.782300037,0.987483380,0.145150007,0.910033377,0.150583340,0.147016674,0.177883342,0.142483340,0.145950007,0.145950007,0.141766673,1.155350055,1.056883384
2019-12-04 15:01:00,-0.212600000,-0.000000000,122.536905820,122.805372500,-0.212600000,0.272016667,0.781600037,0.988450047,0.148150007,0.913200043,0.149883340,0.146683340,0.178533342,0.143050007,0.143283340,0.145716674,0.143416673,1.155983388,1.061300050
2019-12-04 15:00:00,-0.213116667,-0.000000000,122.487939151,122.845122501,-0.213116667,0.272766667,0.781333370,0.994116714,0.145650007,0.916716710,0.150800007,0.145366674,0.177950008,0.141283340,0.144033340,0.144833340,0.142133340,1.161033388,1.062400050
2019-12-04 14:59:00,-0.214016667,-0.000000000,122.512322486,122.585872489,-0.214016667,0.273466667,0.782683371,0.995766714,0.146216674,0.921233377,0.149400007,0.146766674,0.177866675,0.142200007,0.145550007,0.144133340,0.140383340,1.160316722,1.071200051
2019-12-04 14:58:00,-0.214383333,-0.000000000,122.492039151,122.526239153,-0.214383333,0.272083333,0.788050037,0.979116713,0.147283340,0.925666711,0.150366674,0.146083340,0.176400008,0.141933340,0.144450007,0.146283340,0.140883340,1.146750054,1.074100051
2019-12-04 14:57:00,-0.215100000,-0.000000000,122.478389151,122.620522491,-0.215100000,0.272383333,0.789766704,0.968683379,0.147566674,0.929050044,0.151433341,0.146416674,0.177883342,0.142950007,0.144266674,0.145900007,0.141400007,1.142116721,1.080450051
2019-12-04 14:56:00,-0.215800000,-0.000000000,122.505739152,122.439839149,-0.215800000,0.274733333,0.785566704,0.996466714,0.146616674,0.935150044,0.149900007,0.146850007,0.177950008,0.142133340,0.144666674,0.145216674,0.142516673,1.161250055,1.081950051
2019-12-04 14:55:00,-0.216883333,-0.000000000,122.447839149,122.564472488,-0.216883333,0.276033333,0.785800037,0.998133381,0.145416674,0.940883378,0.149350007,0.147266674,0.178066675,0.142450007,0.145350007,0.145400007,0.140000007,1.162433389,1.090783385
2019-12-04 14:54:00,-0.226250000,-0.000000000,122.447755816,122.692005828,-0.226250000,0.281433333,0.803816705,1.040800049,0.147466674,0.945866712,0.152916674,0.146200007,0.176883342,0.142683340,0.144383340,0.145416674,0.140666673,1.205133391,1.090833385
2019-12-04 14:53:00,-0.238583333,-0.000000000,122.353772478,122.586939156,-0.238583333,0.291916667,0.817066705,1.134683387,0.147200007,0.950016712,0.151533341,0.146816674,0.178150008,0.142683340,0.144683340,0.147133340,0.141233340,1.288333395,1.095050052
2019-12-04 14:52:00,-0.240016667,-0.000000000,122.374605812,122.503922485,-0.240016667,0.293016667,0.818900039,1.148333388,0.145966674,0.952083379,0.150983341,0.148066674,0.175883342,0.142616673,0.145283340,0.144650007,0.141633340,1.298383395,1.094550052
2019-12-04 14:51:00,-0.222666667,-0.000000000,122.487855818,122.700589161,-0.222666667,0.280983333,0.792450038,1.028266716,0.146616674,0.954250045,0.150150007,0.146583340,0.177183342,0.142316673,0.144266674,0.145800007,0.141866673,1.188166723,1.103700052
2019-12-04 14:50:00,-0.231633333,-0.000000000,122.428522482,122.733639163,-0.231633333,0.287200000,0.806183372,1.073916718,0.146416674,0.970766713,0.151233341,0.145966674,0.177766675,0.141800007,0.144516674,0.145300007,0.142250007,1.231150058,1.111516719
2019-12-04 14:49:00,-0.245950000,-0.000000000,122.434872482,122.541639154,-0.245950000,0.318150000,0.770333370,1.210483391,0.146016674,1.035916716,0.151600007,0.146150007,0.178133342,0.141833340,0.143516673,0.145333340,0.140733340,1.359233398,1.238683392
2019-12-04 14:48:00,-0.140200000,-0.000000000,122.508055819,122.270572474,-0.140200000,0.238966667,0.586750028,1.230916725,0.147033340,0.150350007,0.149950007,0.145533340,0.177816675,0.142116673,0.145000007,0.145316674,0.141683340,1.377950065,0.575400027
2019-12-04 14:47:00,-0.138850000,-0.000000000,122.475172484,122.657705826,-0.138850000,0.237683333,0.584166694,1.213883391,0.145683340,0.150016674,0.151816674,0.146766674,0.178416675,0.142133340,0.146250007,0.144316674,0.141500007,1.359933398,0.578600027
2019-12-04 14:46:00,-0.137266667,-0.000000000,122.548155821,122.609455824,-0.137266667,0.236400000,0.580483361,1.201500057,0.147433340,0.148533340,0.151533341,0.146816674,0.177866675,0.143183340,0.144266674,0.145033340,0.141300007,1.349866731,0.578550027
2019-12-04 14:45:00,-0.139133333,-0.000000000,122.565905822,122.619905824,-0.139133333,0.237416667,0.586050028,1.212600058,0.147416674,0.148716674,0.149550007,0.146483340,0.177966675,0.142533340,0.145183340,0.144450007,0.141300007,1.360066731,0.576316694
2019-12-04 14:44:00,-0.138283333,-0.000000000,122.601022490,122.971455841,-0.138283333,0.237783333,0.581466694,1.208966724,0.147116674,0.148966674,0.151616674,0.145300007,0.178583342,0.142966673,0.143133340,0.146116674,0.141900007,1.354283398,0.581166694
2019-12-04 14:43:00,-0.139150000,-0.000000000,122.449155816,122.804805833,-0.139150000,0.238083333,0.584383361,1.212633391,0.147083340,0.149433340,0.150800007,0.146116674,0.177933342,0.143100007,0.144483340,0.145616674,0.141333340,1.362183398,0.578216694
2019-12-04 14:42:00,-0.137150000,-0.000000000,122.492555818,122.815722500,-0.137150000,0.236250000,0.580516694,1.202016724,0.148450007,0.149583340,0.150316674,0.148150007,0.177700008,0.142100007,0.143650007,0.146216674,0.142516673,1.348516731,0.576533361
2019-12-04 14:41:00,-0.134966667,-0.000000000,122.506755819,122.688505827,-0.134966667,0.234316667,0.575516694,1.180550056,0.145283340,0.150783340,0.152200007,0.145933340,0.177450008,0.141800007,0.144400007,0.145566674,0.142100007,1.332250063,0.578400027
2019-12-04 14:40:00,-0.136333333,-0.000000000,122.497139152,122.681722494,-0.136333333,0.235466667,0.578900027,1.196116723,0.146100007,0.148250007,0.151350007,0.146516674,0.178250008,0.141950007,0.143600007,0.146250007,0.142333340,1.344033397,0.576283361
2019-12-04 14:39:00,-0.135650000,-0.000000000,122.466905817,122.822939167,-0.135650000,0.235083333,0.576816694,1.188016723,0.145900007,0.149066674,0.150650007,0.146766674,0.177650008,0.142716673,0.143150007,0.144533340,0.141200007,1.339200064,0.576516694
2019-12-04 14:38:00,-0.135783333,-0.000000000,122.377872479,122.925655839,-0.135783333,0.235016667,0.577800027,1.190050057,0.148750007,0.148633340,0.151100007,0.146983340,0.177500008,0.143183340,0.143816673,0.147250007,0.142233340,1.340016730,0.574400027
2019-12-04 14:37:00,-0.139466667,-0.000000000,122.384889146,122.965289174,-0.139466667,0.238000000,0.585966694,1.212916724,0.147416674,0.150983341,0.150000007,0.145700007,0.176450008,0.144300007,0.143483340,0.147266674,0.141216673,1.361233398,0.577050027
2019-12-04 14:36:00,-0.140683333,-0.000000000,122.413972481,123.000105842,-0.140683333,0.238950000,0.588750028,1.227583392,0.146183340,0.148783340,0.150083340,0.146566674,0.177416675,0.142816673,0.143616673,0.146133340,0.142466673,1.369733398,0.575550027
2019-12-04 14:35:00,-0.137166667,-0.000000000,122.390305813,122.886705837,-0.137166667,0.237050000,0.578466694,1.199383390,0.146316674,0.148050007,0.151183341,0.148000007,0.177033342,0.142316673,0.146416674,0.145733340,0.142633340,1.347616731,0.583866694
2019-12-04 14:34:00,-0.141200000,-0.000000000,122.430272482,122.827639167,-0.141200000,0.239183333,0.590300028,1.224550058,0.146650007,0.149750007,0.150483340,0.145300007,0.178083342,0.141350007,0.143250007,0.145916674,0.141033340,1.373350065,0.575616694
2019-12-04 14:33:00,-0.138483333,-0.000000000,122.524072486,122.916555838,-0.138483333,0.238083333,0.581633361,1.214266724,0.147116674,0.149133340,0.150466674,0.146933340,0.176883342,0.141533340,0.143683340,0.146066674,0.141850007,1.361100065,0.577700027
2019-12-04 14:32:00,-0.140700000,-0.000000000,122.446522483,123.024122510,-0.140700000,0.238916667,0.588983361,1.215366724,0.145983340,0.147550007,0.149466674,0.145800007,0.177650008,0.142066673,0.143916674,0.145400007,0.141083340,1.365150065,0.579550028
2019-12-04 14:31:00,-0.141516667,-0.000000000,122.446422483,123.106722514,-0.141516667,0.239450000,0.591166695,1.222850058,0.147000007,0.148933340,0.151883341,0.145583340,0.176833342,0.142583340,0.143133340,0.146066674,0.142116673,1.371900065,0.576250027
2019-12-04 14:30:00,-0.143500000,-0.000000000,122.397372480,123.038139177,-0.143500000,0.241883333,0.591216695,1.168900056,0.146866674,0.267766679,0.149533340,0.144116674,0.176983342,0.142333340,0.145033340,0.145850007,0.141133340,1.319683396,0.649583364
2019-12-04 14:29:00,-0.117916667,-0.000000000,122.425189148,123.048822511,-0.117916667,0.220066667,0.533516692,1.053700050,0.147650007,0.148216674,0.151300007,0.146766674,0.177733342,0.142700007,0.143583340,0.144900007,0.140600007,1.218166725,0.573083361
2019-12-04 14:28:00,-0.126750000,-0.000000000,122.407089147,123.070722512,-0.126750000,0.228000000,0.554666693,1.128950054,0.147083340,0.148583340,0.149250007,0.146816674,0.177800008,0.142233340,0.144116674,0.145883340,0.141600007,1.283150061,0.572616694
2019-12-04 14:27:00,-0.122566667,-0.000000000,122.463155817,123.098905847,-0.122566667,0.224783333,0.543266692,1.090366718,0.145950007,0.147866674,0.150333340,0.146416674,0.178050008,0.143083340,0.143050007,0.146516674,0.143300007,1.248216726,0.580716694
2019-12-04 14:26:00,-0.129366667,-0.000000000,122.539422487,123.021072510,-0.129366667,0.230233333,0.560950027,1.144300054,0.147233340,0.148333340,0.150616674,0.147416674,0.178216675,0.142850007,0.144033340,0.144600007,0.141066673,1.297033395,0.576633361
2019-12-04 14:25:00,-0.136783333,-0.000000000,122.558289155,122.921739172,-0.136783333,0.235416667,0.581016694,1.187750056,0.146516674,0.147316674,0.150133340,0.145850007,0.177033342,0.142983340,0.144600007,0.146200007,0.141850007,1.340116730,0.576766694
2019-12-04 14:24:00,-0.139733333,-0.000000000,122.558172488,122.977422508,-0.139733333,0.237833333,0.587466695,1.216266724,0.146700007,0.147216674,0.151566674,0.146350007,0.179450009,0.141916673,0.143900007,0.144633340,0.142016673,1.366133398,0.569716694
2019-12-04 14:23:00,-0.140483333,-0.000000000,122.431139149,122.797322499,-0.140483333,0.237483333,0.591500028,1.215166724,0.148483340,0.148083340,0.151600007,0.146033340,0.177933342,0.141616673,0.143100007,0.145816674,0.140233340,1.363866731,0.571850027
2019-12-04 14:22:00,-0.136933333,-0.000000000,122.338039144,122.692789161,-0.136933333,0.237200000,0.576466694,1.201300057,0.146566674,0.147966674,0.150950007,0.146650007,0.177283342,0.142416673,0.142450007,0.146216674,0.141033340,1.354783398,0.580016694
2019-12-04 14:21:00,-0.118433333,-0.000000000,122.349189145,122.802789166,-0.118433333,0.220600000,0.536950026,1.061950050,0.146966674,0.145950007,0.152050007,0.146650007,0.177666675,0.144333340,0.144100007,0.145733340,0.141216673,1.220366725,0.578266694
2019-12-04 14:20:00,-0.113600000,-0.000000000,122.270372474,122.846872502,-0.113600000,0.216783333,0.524133358,1.026800049,0.147200007,0.149200007,0.151016674,0.148283340,0.178266675,0.143250007,0.144550007,0.145350007,0.141483340,1.190016723,0.577300027
2019-12-04 14:19:00,-0.111766667,-0.000000000,122.345205811,122.822005834,-0.111766667,0.215283333,0.519216691,1.011350048,0.147350007,0.146800007,0.152300007,0.145900007,0.176950008,0.143466673,0.142816673,0.145116674,0.140516673,1.176550056,0.578583361
2019-12-04 14:18:00,-0.102583333,-0.000000000,122.367305812,122.758689164,-0.102583333,0.209583333,0.488916690,0.965916713,0.146366674,0.146133340,0.150100007,0.145866674,0.178716675,0.142766673,0.143050007,0.146050007,0.141933340,1.134633387,0.574500027
